genres,title,release_date,discount_price,price
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Futuristic Characters Pack,2016-06-10,0.0,9.99
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - PVG Sci Fi Tiles,2016-06-10,0.0,9.99
"['Action', 'Adventure']",Sherlock Holmes: The Devil's Daughter,2016-06-10,0.0,49.99
['Racing'],Trials of the Blood Dragon,2016-06-13,0.0,14.99
"['Adventure', 'Casual']",Shiver: Vanishing Hitchhiker Collector's Edition,2016-06-11,0.0,9.99
"['Action', 'Indie']",Battle Forever,2016-06-03,0.0,1.99
"['Action', 'Casual', 'Indie']",Crazy Otto,2016-06-12,0.0,3.99
"['Casual', 'Indie']",Gun Done,2016-06-13,0.0,0.99
"['Adventure', 'Indie', 'RPG']",DashBored,2016-06-13,0.0,4.99
"['Action', 'Indie', 'Early Access']",Bullet Force,2016-06-13,0.0,0.0
"['Action', 'Indie']",Otem's Defiance OST,2016-06-13,0.0,2.99
"['Audio Production', 'Utilities', 'Video Production']",Zoom Player - Alba 4K skin,2016-06-13,0.0,4.99
"['Audio Production', 'Utilities', 'Video Production']",Zoom Player - Onyx 4K skin,2016-06-13,0.0,4.99
"['Action', 'Indie']",GAIN,2016-05-24,0.0,4.99
"['Action', 'Casual']",GemBreak,2016-06-14,0.0,4.0
"['Indie', 'Strategy']",Forbidden planet OST,2016-06-13,0.0,0.99
"['Indie', 'Simulation']",OESE,2016-06-14,0.0,4.99
"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'Simulation']",CrazyCars3D,2016-03-28,0.0,2.99
"['Action', 'Casual', 'Indie']",Hover 2030,2016-06-14,0.0,1.99
"['Casual', 'Simulation']",Rocksmith® 2014 – Eagle-Eye Cherry - “Save Tonight”,2016-06-14,0.0,2.99
"['Casual', 'Indie', 'Simulation', 'Strategy']",Megapolis,2010-09-03,0.0,3.99
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']",Robocraft - High Flyers Bundle,2016-06-15,0.0,34.99
"['Indie', 'Strategy']",Galactic Civilizations III - Rise of the Terrans DLC,2016-06-15,0.0,3.99
"['Casual', 'Strategy']",Spa Mania,2016-06-15,0.0,6.99
"['Action', 'Adventure', 'Indie']",BLACKHOLE: Challenge Vault,2016-06-15,0.0,0.0
"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",Vilmonic,2016-06-15,0.0,9.99
"['Action', 'Free to Play', 'Indie']",SWARMRIDERS,2016-06-15,0.0,0.99
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Nemezis (Savage Worlds),2016-06-15,0.0,19.99
['Simulation'],FSX: Steam Edition - Grumman E-2C Hawkeye Add-On,2016-06-15,0.0,24.99
['Simulation'],FSX: Steam Edition - Sønderborg Airport Add-On,2016-06-15,0.0,12.99
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Blackbelt Table,2016-06-16,0.0,1.99
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Weird Wars Rome (Savage Worlds),2016-06-15,0.0,19.99
['Action'],Rider Belt,2016-06-15,0.0,0.99
['Action'],Ponytail Wig &amp; Blonde Ponytail Wig,2016-06-15,0.0,0.99
['Action'],Straight Pigtails &amp; Golden Straight Pigtails,2016-06-15,0.0,1.99
['Action'],Rider Scarf,2016-06-15,0.0,0.99
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Bronze Membership,2016-06-16,0.0,9.99
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Cine Star Table,2016-06-16,0.0,1.99
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Devil Riders Table,2016-06-16,0.0,1.99
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Circus Table,2016-06-16,0.0,1.99
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Earth Wind Fire Table,2016-06-16,0.0,1.99
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Combat Table,2016-06-16,0.0,1.99
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Clown Table,2016-06-16,0.0,1.99
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Fire Mountain Table,2016-06-16,0.0,1.99
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Farfalla Table,2016-06-16,0.0,1.99
"['Casual', 'Simulation', 'Sports']",Zaccaria Pinball - Locomotion Table,2016-06-16,0.0,1.99
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Hot Wheels Table,2016-06-16,0.0,1.99
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Star God Table,2016-06-16,0.0,1.99
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Soccer Kings Table,2016-06-16,0.0,1.99
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Star's Phoenix Table,2016-06-16,0.0,1.99
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Supersonic Table,2016-06-16,0.0,1.99
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Universe Table,2016-06-16,0.0,1.99
,MINUS ZERO - Original Sound Track,2016-06-16,0.0,1.99
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Strike Table,2016-06-16,0.0,1.99
"['Action', 'Adventure', 'Indie', 'RPG']",The book of commands : Lost Symbol,2016-06-16,0.0,9.99
"['Action', 'Adventure', 'Indie']",NO THING - Soundtrack,2016-06-17,0.0,0.99
['Simulation'],Train Simulator: DB BR 440 ‘Coradia Continental’ Loco Add-On,2016-06-17,0.0,19.99
"['Adventure', 'Casual', 'Free to Play']",Twisted Worlds,2016-06-22,0.0,0.0
['Casual'],Mahjong Destiny,2016-06-17,0.0,2.99
"['Casual', 'Indie', 'Strategy']",12 Labours of Hercules V: Kids of Hellas (Platinum Edition),2016-06-17,0.0,2.99
"['Adventure', 'Indie']",Cursed,2016-06-17,0.0,4.99
"['Indie', 'Strategy']",MAZE LORD,2016-06-17,0.0,4.99
"['Adventure', 'Casual', 'Indie']",Hide and Secret Treasure of the Ages,2007-03-15,0.0,2.99
"['Adventure', 'Indie', 'RPG']",Affairs of the Court: Choice of Romance - Death to the Princess,2013-08-16,0.0,0.99
"['Action', 'Adventure', 'Indie']",Run The Gamut,2016-06-17,0.0,3.99
"['Adventure', 'Indie']",Hadean Lands,2014-10-30,0.0,11.99
"['Adventure', 'Indie']",Hadean Lands - Solo Adventurer Pledge Certificate,2016-06-20,0.0,34.99
"['Adventure', 'Indie', 'RPG']",Affairs of the Court: Choice of Romance - A Life Mage Child,2013-08-16,0.0,0.99
"['Indie', 'Simulation', 'Strategy']",Offworld Trading Company - Scenario Toolkit DLC,2016-06-20,0.0,2.99
"['Utilities', 'Video Production']",XSplit,2012-04-13,0.0,0.0
"['Action', 'Indie', 'Racing', 'Early Access']",Smash Pixel Racing,2016-06-20,0.0,2.99
"['Utilities', 'Video Production']",XSplit Premium,2016-06-20,0.0,9.99
"['Indie', 'Massively Multiplayer', 'Strategy', 'Early Access']",Screeps CPU Subscription,2016-06-20,0.0,0.0
"['Adventure', 'Casual', 'Indie']",Farnham Fables,2016-06-20,0.0,0.99
"['Adventure', 'Casual']",Witches' Legacy: The Ties That Bind Collector's Edition,2016-06-20,0.0,9.99
"['Simulation', 'Sports']",Robot Arena III,2016-06-20,0.0,19.99
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",Alien Attack: In Space,2016-06-21,0.0,1.99
"['Action', 'Adventure', 'Indie']",Don't Move,2016-07-12,0.0,0.0
['Action'],PAC-MAN 256,2016-06-21,0.0,4.99
['Adventure'],Father´s Island,2016-06-21,0.0,4.99
['Simulation'],Flight 787 - Advanced,2016-06-25,0.0,7.99
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Simulation']",Time of Dragons - Atlan Dragon Pack,2016-06-21,0.0,24.99
"['Casual', 'Indie']",My Little Kitties,2016-06-21,0.0,9.99
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Simulation']",Time of Dragons - Neil Dragon Pack,2016-06-21,0.0,24.99
,The Divergent Series: Insurgent,2015-03-20,0.0,3.99
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - Umihara Kawase Graphic Set,2016-06-21,0.0,0.0
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - Code of Princess Graphic Set,2016-06-21,0.0,0.0
['Casual'],Card of spirits-卡灵,2016-06-21,0.0,1.99
"['Adventure', 'Indie', 'RPG']",Fairyland: Incursion,2016-06-21,0.0,2.99
['Casual'],Zombie Pinball,2016-06-21,0.0,4.99
"['Adventure', 'Free to Play']",ChuSingura46+1 S,2016-06-21,0.0,0.0
"['Indie', 'RPG', 'Strategy']",Coffee for Coding,2016-06-22,0.0,6.99
['Simulation'],X-Plane 10 AddOn - Aerosoft - Airport Frankfurt-Hahn,2016-06-22,0.0,15.99
['Simulation'],X-Plane 10 AddOn - Aerosoft - Airport Weeze,2016-06-22,0.0,15.99
"['Casual', 'Free to Play', 'Massively Multiplayer', 'Strategy']",Captain Content Pack,2016-06-22,0.0,19.99
['Indie'],prog.1,2016-06-23,0.0,4.99
"['Indie', 'RPG', 'Strategy']",Thea: The Awakening - MultiPrayer,2016-06-23,0.0,0.0
"['Casual', 'Indie', 'Simulation', 'Strategy']",Train Valley - Original Soundtrack,2016-06-23,0.0,0.99
"['Action', 'Adventure', 'Casual', 'Indie']",Ultimate Chicken Horse Soundtrack,2016-06-23,0.0,9.99
"['Indie', 'RPG', 'Strategy']",Story Bundle,2016-06-23,0.0,0.0
"['Adventure', 'Indie', 'RPG']",Affairs of the Court: Choice of Romance,2013-08-16,0.0,5.99
"['Massively Multiplayer', 'RPG']",WildStar: Captain's Pack,2016-06-23,0.0,9.99
"['Massively Multiplayer', 'RPG']",WildStar: Cute &amp; Cuddly Pack,2016-06-23,0.0,34.99
"['Action', 'Indie', 'RPG']",Guardians of Orion (ELITE EDITION),2016-06-23,0.0,49.99
"['Indie', 'RPG']",Dungeon of gain,2016-06-23,0.0,4.99
"['Adventure', 'RPG', 'Strategy']",Icewind Dale: Enhanced Edition Official Soundtrack,2016-06-23,0.0,9.99
"['RPG', 'Strategy']",Baldur's Gate II: Enhanced Edition Official Soundtrack,2016-06-23,0.0,9.99
"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",DC Universe Online™ - Power Bundle (2016),2016-06-23,0.0,34.99
"['Casual', 'Indie']",simian.interface++,2016-06-26,0.0,1.99
"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",DC Universe Online™ - Episode Pack III,2016-06-23,0.0,39.99
,Music from SteamWorld Heist - Steam Powered Giraffe,2016-06-27,0.0,9.99
"['Action', 'Adventure', 'Indie', 'RPG']",Ace of Protectors,2016-06-27,0.0,1.99
"['Action', 'Indie', 'Strategy']",Natural Selection 2 - Skull 'n' Crossfire Rifle,2016-06-27,0.0,1.99
"['Action', 'Adventure']",LEGO® STAR WARS™: The Force Awakens,2016-06-27,0.0,29.99
"['Action', 'Indie', 'Strategy']",Natural Selection 2 - Tundra Pack,2016-06-27,0.0,4.99
"['Action', 'Adventure']",The Jedi Character Pack,2016-06-27,0.0,0.0
"['Action', 'Adventure']",LEGO® Star Wars™: The Force Awakens - Season Pass,2016-06-27,0.0,9.99
"['Action', 'Casual', 'Indie', 'RPG']",Chicken Assassin - Master of Humiliation,2016-06-28,0.0,3.99
"['Action', 'Adventure', 'RPG']",Tom Clancy's The Division™ - Underground,2016-06-28,0.0,14.99
"['Action', 'Adventure', 'RPG']",Tom Clancy's The Division™ - Upper East Side Outfit Pack,2016-06-28,0.0,4.99
"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",Ultimate Level 80 Bundle,2016-06-28,0.0,99.99
"['Adventure', 'Casual', 'Indie']",HardCube,2016-07-01,0.0,1.99
['RPG'],7 Mages Soundtrack,2016-06-30,0.0,1.99
"['Free to Play', 'Massively Multiplayer', 'Simulation', 'Sports']",Fishing Planet: Happy 4-th of July Pack!,2016-07-01,0.0,9.99
['Strategy'],Legends of Callasia - Full Game,2016-07-01,0.0,14.99
['Adventure'],神明的一天世界(God's One Day World),2016-07-01,0.0,9.99
['Strategy'],Cthulhu Realms - Full Version,2016-07-01,0.0,4.99
['Strategy'],Cthulhu Realms,2016-07-01,0.0,4.99
"['Indie', 'Simulation', 'Strategy']",Earth Space Colonies,2016-07-01,0.0,9.99
,Inuyasha the Movie: Affections Touching Across Time,2001-12-15,0.0,3.99
,Inuyasha the Movie 2: The Castle Beyond the Looking Glass,2002-12-21,0.0,3.99
"['Action', 'Casual', 'Free to Play', 'Indie']",Vinyl,2016-07-01,0.0,0.0
,Inuyasha the Movie 4: Fire on the Mystic Island,2004-12-23,0.0,3.99
"['Adventure', 'Casual', 'RPG', 'Strategy']",Tomoyo After ~It's a Wonderful Life~ English Edition,2016-07-01,0.0,19.99
"['Racing', 'Simulation', 'Sports']",RC Racing Off Road 2.0,2016-07-01,0.0,12.99
,Inuyasha the Movie 3: Swords of an Honorable Ruler,2003-12-20,0.0,3.99
"['Action', 'Indie']",Alchemist Penguin,2015-06-06,0.0,1.99
"['Free to Play', 'Simulation']",Pinball Arcade: Season Six Pack,2016-07-01,0.0,29.99
"['Free to Play', 'Simulation']",Pinball Arcade: Season Six Pro Pack,2016-07-01,0.0,39.99
"['Adventure', 'Casual']",Sonicomi,2016-07-01,0.0,34.99
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",Planet Driller,2016-07-04,0.0,1.99
['Utilities'],ESEA Premium,2016-07-04,0.0,8.99
['Simulation'],Simutrans - Workshop Tools,2016-07-04,0.0,0.0
"['Adventure', 'Indie', 'Simulation']",The Temporal Invasion,2016-07-04,0.0,4.99
"['Casual', 'Free to Play', 'Indie']",Crusaders of the Lost Idols - Elite Starter Pack,2016-07-04,0.0,19.99
"['Casual', 'Free to Play', 'Indie']",Crusaders of the Lost Idols - Legendary Starter Pack,2016-07-04,0.0,29.99
"['Indie', 'RPG', 'Simulation', 'Strategy']",Craft The World - Sisters in Arms,2016-07-04,0.0,2.99
"['Casual', 'Free to Play', 'Indie']",Crusaders of the Lost Idols - Epic Starter Pack,2016-07-04,0.0,9.99
"['Simulation', 'Sports']",Cricket Captain 2016,2016-07-04,0.0,12.99
"['Adventure', 'Indie']",The Room Two,2016-07-05,0.0,4.99
['Simulation'],TS Marketplace: LMS P3 Coaches Pack 02,2016-07-05,0.0,4.99
['Action'],Furi,2016-07-05,0.0,19.99
['Simulation'],TS Marketplace: LMS P3 Coaches Pack 01,2016-07-05,0.0,4.99
"['Casual', 'Simulation']",Rocksmith® 2014 – Panic! At The Disco - “Nine in the Afternoon”,2016-07-05,0.0,2.99
"['Casual', 'Simulation']",Rocksmith® 2014 – Against Me! - “Thrash Unreal”,2016-07-05,0.0,2.99
"['Casual', 'Simulation']",Rocksmith® 2014 – Between The Buried And Me  - “Selkies: the Endless Obsession”,2016-07-05,0.0,2.99
"['Casual', 'Simulation']",Rocksmith® 2014 – 2000s Mix Song Pack,2016-07-05,0.0,7.99
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Trail of the apprentice: The King's Curse,2016-07-05,0.0,9.99
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - 5E: Primeval Thule: Red Chains,2016-07-05,0.0,2.99
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Tokens Volume 1,2016-07-05,0.0,14.99
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Tokens Volume 2,2016-07-05,0.0,14.99
,RWBY: Volume 2,2014-12-09,0.0,3.99
"['Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy']",Fasaria World Online - ELITE Sponsorship,2016-07-01,0.0,9.99
,RWBY: Volume 3,2016-05-03,0.0,3.99
"['Action', 'Adventure', 'Indie']",RWBY: Grimm Eclipse,2016-07-05,0.0,19.99
"['Adventure', 'Casual']",Dark Parables: The Swan Princess and The Dire Tree Collector's Edition,2016-07-06,0.0,13.99
,RWBY: Volume 1,2011-11-12,0.0,3.99
"['Free to Play', 'Massively Multiplayer', 'Simulation', 'Sports']",Fishing Planet: Virtual Bass Open Pack,2016-07-07,0.0,19.99
"['Action', 'Adventure', 'Indie']",Conan the mighty pig,2016-06-28,0.0,0.99
"['Action', 'Indie']",Furi Original Soundtrack,2016-07-05,0.0,14.99
"['Adventure', 'Indie']",The Lion's Song: Episode 1 - Silence,2016-07-07,0.0,0.0
"['Action', 'Indie', 'Sports']",Crazy Pixel Streaker - Official OST,2016-07-07,0.0,1.99
"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",Zezenia Online,2008-09-01,0.0,0.0
"['Adventure', 'Indie']",Ridge,2016-06-30,0.0,7.99
"['Casual', 'Indie']",Shape Shifter,2016-07-07,0.0,0.99
"['Action', 'Casual', 'Indie']",Deep Space Dash,2016-07-07,0.0,0.99
"['Action', 'Adventure', 'Indie']",Tumbleweed Express Soundtrack,2016-06-07,0.0,1.99
"['Action', 'Adventure', 'Casual', 'Indie']",Goblins and Grottos,2016-07-07,0.0,12.99
"['Action', 'Casual', 'Free to Play', 'Indie', 'Strategy']",Boid,2016-07-08,0.0,0.0
['Action'],Radical Spectrum: Volume 1,2016-07-08,0.0,0.99
"['Casual', 'Indie', 'Sports']",Mind Spheres,2016-07-08,0.0,0.99
"['Action', 'Adventure', 'Indie']",Fossil Echo,2016-07-08,0.0,9.99
"['Action', 'Casual', 'Indie']",Fly O'Clock,2016-07-08,0.0,0.99
"['Casual', 'Indie', 'Sports']",Mind Spheres (Soundtrack),2016-07-08,0.0,0.99
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Tome of Horrors 4 - PFRPG,2016-07-08,0.0,14.99
"['Action', 'Adventure', 'Indie']",Fossil Echo - Special Edition Content Pack,2016-07-08,0.0,7.99
"['Action', 'Indie']",Rise,2016-07-08,0.0,1.99
['Casual'],Mystery Case Files: Ravenhearst - German,2016-07-08,0.0,0.0
"['Casual', 'Indie', 'Strategy']",Pigmentone,2016-07-08,0.0,1.99
"['Casual', 'Indie']","Fly, Glowfly!",2016-07-08,0.0,4.99
['Casual'],Mystery Case Files: Ravenhearst - French,2016-07-08,0.0,0.0
['Adventure'],Umineko When They Cry - Question Arcs,2016-07-08,0.0,24.99
"['Adventure', 'Indie']",Replica,2016-07-11,0.0,2.99
"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",FortressCraft Evolved: Frozen Factory Expansion,2016-07-11,0.0,14.99
"['Action', 'Adventure', 'Casual', 'Indie']",Tomato Jones,2016-07-11,0.0,1.99
,"I, Frankenstein",2014-05-13,0.0,3.99
,The Condemned 2,2016-01-19,0.0,4.99
"['Action', 'Indie']",WARZONE,2016-07-11,0.0,2.99
"['Action', 'Indie']",Super Mutant Alien Assault,2015-08-20,0.0,9.99
"['Adventure', 'Casual']",Maze Subject 360 Strategy Guide,2016-07-11,0.0,0.0
['Simulation'],TANE DLC: The Flying Scotsman 1920s,2016-07-11,0.0,7.99
"['Action', 'Indie']",WarFire,2016-11-08,0.0,15.99
['Strategy'],Firefight,2016-07-11,0.0,9.99
"['Adventure', 'Indie', 'RPG']",Break Through: Artificial Maze,2016-07-12,0.0,0.99
['Adventure'],Song of the Deep - Soundtrack,2016-07-12,0.0,9.99
"['Casual', 'Simulation']",Rocksmith - Rock Singles Song Pack,2016-07-12,0.0,7.99
"['Casual', 'Simulation']",Rocksmith® 2014 – Flyleaf  - “Missing”,2016-07-12,0.0,2.99
"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",Disgraced Revolutionary's Edition DLC,2016-07-12,0.0,1.99
"['Action', 'Indie', 'Sports']",VIDEOBALL,2016-07-12,0.0,9.99
"['Adventure', 'Casual', 'Indie']",HardCube Soundtrack,2016-07-12,0.0,0.99
"['Adventure', 'Casual', 'Indie']",Hiiro,2016-07-12,0.0,2.99
"['Adventure', 'Casual', 'Indie']",Hiiro - Collector's Edition Content,2016-07-12,0.0,0.99
['Strategy'],Tank Battle: North Africa,2016-07-12,0.0,9.99
"['Action', 'Indie']",Galacide Original Soundtrack,2016-07-11,0.0,2.99
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Devilian - Ultimate Hellraiser Pack,2016-07-12,0.0,99.99
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Devilian - Devil Pack,2016-07-12,0.0,4.99
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Devilian - Soldiers' Fortune Pack,2016-07-12,0.0,19.99
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Devilian - Complete Pack,2016-07-12,0.0,49.99
"['Action', 'Indie', 'Early Access']",Toys of War,2016-07-12,0.0,14.99
['Action'],UNDER NIGHT IN-BIRTH Exe:Late,2016-07-12,0.0,29.99
['Adventure'],Muv-Luv,2016-07-14,0.0,34.99
"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",MIGHT,2016-07-13,0.0,0.0
"['Casual', 'Indie']",klocki,2016-07-13,0.0,0.99
"['Action', 'Casual', 'Indie', 'Early Access']",Tank Blast,2016-07-13,0.0,4.99
"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",Pure Hold'em - Steampunk Card Deck,2016-07-13,0.0,1.99
['Action'],Iron Commando - Koutetsu no Senshi,1995-02-10,0.0,4.99
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",Puzzle Box - Level Pack DLC #1,2016-07-13,0.0,3.99
"['Adventure', 'Indie']",Alteric,2016-07-13,0.0,3.99
['Indie'],Gravity Cat,2016-07-13,0.0,2.99
"['Action', 'Adventure', 'Indie', 'RPG']",The Sunset,2016-07-13,0.0,1.99
"['Adventure', 'Indie']",Alteric - Original Soundtrack,2016-07-13,0.0,0.99
"['Animation &amp; Modeling', 'Design &amp; Illustration']",Punch! ViaCAD 2D/3D v9 + 3D Printing PowerPack LT,2016-07-13,0.0,99.99
"['Action', 'Free to Play', 'Early Access']",SpellKnights,2016-06-28,0.0,0.0
['Action'],SpellKnights - Season Pass,2016-07-05,0.0,14.99
"['Adventure', 'Casual', 'Simulation']",The Agency: Chapter 1,2016-07-13,0.0,2.99
['Indie'],Pixeloids,2016-07-09,0.0,3.99
"['Indie', 'Strategy']",Rabbit Island,2016-07-13,0.0,1.99
"['Action', 'Casual', 'Indie', 'Racing']",Duckie Dash,2016-07-13,0.0,9.99
"['Action', 'Casual', 'Free to Play', 'Indie', 'RPG', 'Sports', 'Early Access']",RoShamBo,2016-07-14,0.0,0.0
['Simulation'],FSX Steam Edition: Herning Airport Add-On,2016-07-14,0.0,6.99
['Simulation'],FSX Steam Edition: Endelave Airport Add-On,2016-07-14,0.0,6.99
"['Simulation', 'Strategy']",Soviet Monsters: Ekranoplans,2016-07-14,0.0,14.99
['Indie'],Quell Zen,2016-07-14,0.0,6.99
"['Action', 'Casual', 'Indie', 'Strategy']",Cosmic Cavern 3671　　宇宙最大の地底最大の作戦,2016-07-14,0.0,4.99
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - A05: Winter Flower (PFRPG),2016-07-14,0.0,5.99
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - A06: Bear Trouble (PFRPG),2016-07-14,0.0,5.99
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Primeval Thule: Gamemaster's Companion (5E),2016-07-14,0.0,6.99
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Primeval Thule: Secret of the Moon-Door (5E),2016-07-14,0.0,2.99
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Deadlands: South 'o The Border Trail Guide,2016-07-14,0.0,7.99
"['Indie', 'Simulation']",Aerofly FS 2 - Switzerland,2016-07-14,0.0,14.99
"['Action', 'Indie']",Tales of Destruction,2016-07-14,0.0,1.99
"['Action', 'Casual', 'Indie', 'Strategy']",Infinium Strike,2016-07-14,0.0,9.99
"['Adventure', 'Casual']",Crime Secrets: Crimson Lily,2016-07-14,0.0,9.99
['Utilities'],3DMark Time Spy upgrade,2016-07-14,0.0,9.99
"['Action', 'Indie', 'Sports']",Push Me Pull You,2016-07-14,0.0,14.99
"['Action', 'Indie', 'Sports']",Push Me Pull You OST,2016-07-14,0.0,3.99
"['Indie', 'Racing', 'Simulation', 'Sports']",Assetto Corsa - Red Pack,2016-07-14,0.0,9.99
"['Action', 'Free to Play', 'Massively Multiplayer']",Strike.is: The Game,2016-07-14,0.0,0.0
"['Adventure', 'Casual', 'Indie']",Memory Oblivion Box - Original Soundtrack,2016-07-15,0.0,2.99
"['Action', 'Indie', 'Early Access']",WALLSLIDE,2016-07-14,0.0,1.99
"['Action', 'Adventure']",Homefront®: The Revolution - The Combat Stimulant Pack,2016-07-15,0.0,2.99
